ChIJL7CVDxgbdkgRnNimu0Q_Otc,Kings Cross - St Pancras,23,"['point_of_interest', 'establishment']",15,14.5,15.6,60,803,0,14,39,112,23
ChIJ5SWYXpgedkgRkiXdc02xVNE,B&M Home Store,23,"['point_of_interest', 'store', 'establishment']",0,14.4,15.4,71,803,0,0,45,2,23
ChIJTaLYdX7BeUgRygTs7Pnl8M0,Shell,23,"['gas_station', 'car_wash', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",81,12.2,12.7,100,803,0,75,32,2,13
ChIJTSxJs8axe0gRutKEEH4vhs4,Boots,23,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",0,11.7,12.4,100,803,0,57,73,2,13
ChIJPZUqGSAbdkgRe0yzDRgr8vE,KFC Mornington Crescent,23,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",0,14.5,15.6,60,803,0,0,5,2,42
ChIJU_AZ8xwbdkgRqSEKycvPoGs,Pets at Home Camden,23,"['pet_store', 'point_of_interest', 'store', 'establishment']",0,14.5,15.6,60,803,0,0,24,0,42
ChIJZ50ILt5IdkgRqNnXuD2JES8,McDonald's Luton - Chaul End Lane,23,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",0,12.3,13.3,58,803,0,71,27,3,13
ChIJSz0wcslwfkgRYX9W99EHOUE,Superdrug,23,"['point_of_interest', 'store', 'establishment']",0,11.5,11.9,100,500,0.0703125,65,78,187,13
ChIJ_W7bFJYbcUgRlleJU3U406o,Lidl,23,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0,10.8,11.7,36,801,0,42,45,200,13
ChIJuYjH7UZ7ZUgRp3v5A9XLf_8,Snowdonia National Park,23,"['park', 'point_of_interest', 'establishment']",5,7.9,8,100,803,0.185546875,34,13,1,10
ChIJmd_jgNJGe0gR50Xi5wtGO_k,St Anne's Beach,23,"['tourist_attraction', 'natural_feature', 'point_of_interest', 'establishment']",0,12.1,12.2,100,803,0,100,33,2,2
